gene,importance_HER2+,importance_HR+,importance_Triple Neg,selection_freq
MYO18B,0.005554,0.015181,0.015520,0.0317
RP11-218I21.1,0.006682,0.007235,0.015514,0.1950
AL160394.19-1,0.006682,0.007235,0.015514,0.1950
RNPC3,0.015503,0.004085,0.014627,0.1867
FAM153A,0.015502,0.009992,0.012555,0.3750
F12,0.015502,0.009992,0.012555,0.3750
AC091934.2-3,0.015502,0.009992,0.012555,0.3750
B4GALT7,0.015502,0.009992,0.012555,0.3750
TSPAN17,0.015502,0.009992,0.012555,0.3750
DDX41,0.015502,0.009992,0.012555,0.3750
SLC34A1,0.015502,0.009992,0.012555,0.3750
GRK6,0.015502,0.009992,0.012555,0.3750
PRR7,0.015502,0.009992,0.012555,0.3750
HK3,0.015502,0.009992,0.012555,0.3750
GPRIN1,0.015502,0.009992,0.012555,0.3750
TMED9,0.015502,0.009992,0.012555,0.3750
AC136632.3-2,0.015502,0.009992,0.012555,0.3750
PROP1,0.015502,0.009992,0.012555,0.3750
RGS14,0.015502,0.009992,0.012555,0.3750
FGFR4,0.015502,0.009992,0.012555,0.3750
LMAN2,0.015502,0.009992,0.012555,0.3750
AC136940.2,0.015502,0.009992,0.012555,0.3750
AC106795.3-2,0.015502,0.009992,0.012555,0.3750
AC146507.2,0.015502,0.009992,0.012555,0.3750
ZNF346,0.015502,0.009992,0.012555,0.3750
AC145098.2-1,0.015502,0.009992,0.012555,0.3750
PRELID1,0.015502,0.009992,0.012555,0.3750
DOK3,0.015502,0.009992,0.012555,0.3750
SNCB,0.015502,0.009992,0.012555,0.3750
EIF4E1B,0.015502,0.009992,0.012555,0.3750
AC145098.2-2,0.015502,0.009992,0.012555,0.3750
MXD3,0.015502,0.009992,0.012555,0.3750
RAB24,0.015502,0.009992,0.012555,0.3750
UNC5A,0.015502,0.009992,0.012555,0.3750
PFN3,0.015502,0.009992,0.012555,0.3750
NSD1,0.015502,0.009992,0.012555,0.3750
PDLIM7,0.015502,0.009992,0.012555,0.3750
DBN1,0.015502,0.009992,0.012555,0.3750
PCDH24,0.015502,0.009992,0.012555,0.3750
FAM153C,0.015502,0.009992,0.012555,0.3750
AC106795.3-1,0.015502,0.009992,0.012555,0.3750
UIMC1,0.015502,0.009992,0.012555,0.3750
AC140125.3,0.015502,0.009992,0.012555,0.3750
MRPS23,0.015501,0.009807,0.012867,0.0467
AC015845.8-1,0.015501,0.009807,0.012867,0.0467
AC007431.1,0.015501,0.009807,0.012867,0.0467
HTR1D,0.007432,0.015494,0.006088,0.2883
AL035704.9,0.007432,0.015494,0.006088,0.2883
C1QA,0.007432,0.015494,0.006088,0.2883
EPHA8,0.007432,0.015494,0.006088,0.2883
C1QB,0.007432,0.015494,0.006088,0.2883
EPHB2,0.007432,0.015494,0.006088,0.2883
C1QC,0.007432,0.015494,0.006088,0.2883
AL049576.19-1,0.007432,0.015494,0.006088,0.2883
AOF2,0.007432,0.015494,0.006088,0.2883
AL611946.14,0.007432,0.015494,0.006088,0.2883
RPL29P6,0.007432,0.015494,0.006088,0.2883
LUZP1,0.007432,0.015494,0.006088,0.2883
C17orf78,0.012352,0.015490,0.004304,0.1200
FRG1,0.004857,0.008764,0.015468,0.0567
SLC2A9,0.015464,0.015153,0.008606,0.1317
VPS26B,0.014381,0.010404,0.015437,0.3250
THYN1,0.014381,0.010404,0.015437,0.3250
B3GAT1,0.014381,0.010404,0.015437,0.3250
GLB1L2,0.014381,0.010404,0.015437,0.3250
AP001999.4,0.014381,0.010404,0.015437,0.3250
NCAPD3,0.014381,0.010404,0.015437,0.3250
AP005638.2,0.014381,0.010404,0.015437,0.3250
IGSF9B,0.014381,0.010404,0.015437,0.3250
ACAD8,0.014381,0.010404,0.015437,0.3250
AP001979.7,0.014381,0.010404,0.015437,0.3250
AP003971.2,0.014381,0.010404,0.015437,0.3250
JAM3,0.014381,0.010404,0.015437,0.3250
AP000911.5,0.014381,0.010404,0.015437,0.3250
SPATA19,0.014381,0.010404,0.015437,0.3250
GLB1L3,0.014381,0.010404,0.015437,0.3250
AL391099.12-1,0.010158,0.015429,0.014476,0.0400
LRRC55,0.015422,0.008118,0.009017,0.1650
AP002893.3-1,0.015422,0.008118,0.009017,0.1650
TNKS1BP1,0.015422,0.008118,0.009017,0.1650
RTN4RL2,0.015422,0.008118,0.009017,0.1650
P2RX3,0.015422,0.008118,0.009017,0.1650
SLC43A3,0.015422,0.008118,0.009017,0.1650
AP000781.6,0.015422,0.008118,0.009017,0.1650
APLNR,0.015422,0.008118,0.009017,0.1650
PRG3,0.015422,0.008118,0.009017,0.1650
AP002893.3-2,0.015422,0.008118,0.009017,0.1650
SSRP1,0.015422,0.008118,0.009017,0.1650
PRG2,0.015422,0.008118,0.009017,0.1650
WRN,0.005787,0.015417,0.012167,0.1183
PURG,0.005787,0.015417,0.012167,0.1183
GLRA1,0.005408,0.015417,0.012024,0.0933
AC091982.3-1,0.005408,0.015417,0.012024,0.0933
GM2A,0.005408,0.015417,0.012024,0.0933
AC022106.5,0.005408,0.015417,0.012024,0.0933
SLC36A3,0.005408,0.015417,0.012024,0.0933
FAT2,0.005408,0.015417,0.012024,0.0933
GPX3,0.005408,0.015417,0.012024,0.0933
ZNF300,0.005408,0.015417,0.012024,0.0933
SLC36A1,0.005408,0.015417,0.012024,0.0933
CCDC69,0.005408,0.015417,0.012024,0.0933
SLC36A2,0.005408,0.015417,0.012024,0.0933
TNIP1,0.005408,0.015417,0.012024,0.0933
SPARC,0.005408,0.015417,0.012024,0.0933
G3BP1,0.005408,0.015417,0.012024,0.0933
AC011374.6-1,0.005408,0.015417,0.012024,0.0933
ATOX1,0.005408,0.015417,0.012024,0.0933
ANXA6,0.005408,0.015417,0.012024,0.0933
NMUR2,0.005408,0.015417,0.012024,0.0933
AC011374.6-2,0.005408,0.015417,0.012024,0.0933
RP11-157J24.1,0.006800,0.003559,0.015416,0.0617
AL512329.17-1,0.006800,0.003559,0.015416,0.0617
AL512329.17-2,0.006800,0.003559,0.015416,0.0617
CA2,0.015416,0.006980,0.006940,0.0650
COPS3,0.014274,0.013373,0.015413,0.1317
AC066616.7-4,0.004140,0.013260,0.015412,0.1267
GRINL1A,0.004140,0.013260,0.015412,0.1267
CGNL1,0.004140,0.013260,0.015412,0.1267
AQP9,0.004140,0.013260,0.015412,0.1267
AC092757.2,0.004140,0.013260,0.015412,0.1267
AC066616.7-5,0.004140,0.013260,0.015412,0.1267
FAM63B,0.004140,0.013260,0.015412,0.1267
HSP90AB4P,0.004140,0.013260,0.015412,0.1267
MYO1E,0.004140,0.013260,0.015412,0.1267
AC016525.11-1,0.004140,0.013260,0.015412,0.1267
ALDH1A2,0.004140,0.013260,0.015412,0.1267
AC092756.2-2,0.004140,0.013260,0.015412,0.1267
AC066616.7-1,0.004140,0.013260,0.015412,0.1267
AC091046.2-1,0.004140,0.013260,0.015412,0.1267
CCNB2,0.004140,0.013260,0.015412,0.1267
AC025918.7,0.004140,0.013260,0.015412,0.1267
AC018904.6,0.004140,0.013260,0.015412,0.1267
FAM81A,0.004140,0.013260,0.015412,0.1267
LDHAL6B,0.004140,0.013260,0.015412,0.1267
RNF111,0.004140,0.013260,0.015412,0.1267
AC016525.11-2,0.004140,0.013260,0.015412,0.1267
AC066616.7-3,0.004140,0.013260,0.015412,0.1267
SLTM,0.004140,0.013260,0.015412,0.1267
LIPC,0.004140,0.013260,0.015412,0.1267
AC066616.7-2,0.004140,0.013260,0.015412,0.1267
AC092868.2-1,0.004140,0.013260,0.015412,0.1267
AC092868.2-2,0.004140,0.013260,0.015412,0.1267
ADAM10,0.004140,0.013260,0.015412,0.1267
SYN2,0.010205,0.014132,0.015398,0.5167
TIMP4,0.010205,0.014132,0.015398,0.5167
AC018500.4-1,0.010205,0.014132,0.015398,0.5167
MKRN2,0.010205,0.014132,0.015398,0.5167
TSEN2,0.010205,0.014132,0.015398,0.5167
PPARG,0.010205,0.014132,0.015398,0.5167
C3orf31,0.010205,0.014132,0.015398,0.5167
AC026170.5,0.010205,0.014132,0.015398,0.5167
RAF1,0.010205,0.014132,0.015398,0.5167
KLHL8,0.015391,0.010203,0.008188,0.2183
WIT1,0.010653,0.015378,0.008419,0.1100
RCN1,0.010653,0.015378,0.008419,0.1100
EIF3M,0.010653,0.015378,0.008419,0.1100
AL078612.8-1,0.010653,0.015378,0.008419,0.1100
WT1,0.010653,0.015378,0.008419,0.1100
CCDC73,0.010653,0.015378,0.008419,0.1100
WDR20,0.015369,0.013079,0.009704,0.1933
TECPR2,0.015369,0.013079,0.009704,0.1933
ZNF839,0.015369,0.013079,0.009704,0.1933
AL117209.7-2,0.015369,0.013079,0.009704,0.1933
RCOR1,0.015369,0.013079,0.009704,0.1933
C14orf73,0.015369,0.013079,0.009704,0.1933
ANKRD9,0.015369,0.013079,0.009704,0.1933
CDC42BPB,0.015369,0.013079,0.009704,0.1933
AL132801.5-1,0.015369,0.013079,0.009704,0.1933
AL136293.5-1,0.015369,0.013079,0.009704,0.1933
AL137229.4-2,0.015369,0.013079,0.009704,0.1933
AL133455.4,0.015369,0.013079,0.009704,0.1933
DYNC1H1,0.015369,0.013079,0.009704,0.1933
TRAF3,0.015369,0.013079,0.009704,0.1933
AL133223.5-1,0.015369,0.013079,0.009704,0.1933
AL137229.4-3,0.015369,0.013079,0.009704,0.1933
AMN,0.015369,0.013079,0.009704,0.1933
PPP2R5C,0.015369,0.013079,0.009704,0.1933
AL137229.4-1,0.015369,0.013079,0.009704,0.1933
TNFAIP2,0.015369,0.013079,0.009704,0.1933
RAGE,0.015369,0.013079,0.009704,0.1933
HSP90AA2,0.015369,0.013079,0.009704,0.1933
MLLT3,0.011470,0.006816,0.015360,0.5667
DENND4C,0.011470,0.006816,0.015360,0.5667
RP11-73E6.2,0.011470,0.006816,0.015360,0.5667
RP11-15P13.1,0.011470,0.006816,0.015360,0.5667
SLC24A2,0.011470,0.006816,0.015360,0.5667
RPS6,0.011470,0.006816,0.015360,0.5667
AL512635.8,0.011470,0.006816,0.015360,0.5667
RP11-252O2.2,0.011470,0.006816,0.015360,0.5667
AL158206.8-1,0.011470,0.006816,0.015360,0.5667
AL158206.8-2,0.011470,0.006816,0.015360,0.5667
RP11-513M16.5,0.011470,0.006816,0.015360,0.5667
ACER2,0.011470,0.006816,0.015360,0.5667
AL355001.20,0.009738,0.013204,0.015351,0.1617
ZMYM5,0.009738,0.013204,0.015351,0.1617
RP11-523H24.5,0.009738,0.013204,0.015351,0.1617
WASF1,0.003956,0.015348,0.013264,0.2467
AC011505.6,0.006017,0.014789,0.015332,0.1433
AC005524.1,0.006017,0.014789,0.015332,0.1433
AC007786.1-1,0.006017,0.014789,0.015332,0.1433
AC011524.6,0.006017,0.014789,0.015332,0.1433
UQCRFSL1,0.006017,0.014789,0.015332,0.1433
AL355852.23-1,0.006531,0.005150,0.015328,0.1400
RP11-403E24.1,0.006531,0.005150,0.015328,0.1400
BX119964.4-3,0.006531,0.005150,0.015328,0.1400
RP4-710L4.1,0.006531,0.005150,0.015328,0.1400
hsa-mir-1468,0.006531,0.005150,0.015328,0.1400
BX119964.4-4,0.006531,0.005150,0.015328,0.1400
RP11-3D23.1,0.006531,0.005150,0.015328,0.1400
ASB12,0.006531,0.005150,0.015328,0.1400
RP1-267M5.3,0.006531,0.005150,0.015328,0.1400
AL365179.30,0.006531,0.005150,0.015328,0.1400
RP13-100A9.2,0.006531,0.005150,0.015328,0.1400
AL445523.11,0.006531,0.005150,0.015328,0.1400
BX119964.4-5,0.006531,0.005150,0.015328,0.1400
RP11-231N9.1,0.006531,0.005150,0.015328,0.1400
SPIN4,0.006531,0.005150,0.015328,0.1400
BX119964.4-1,0.006531,0.005150,0.015328,0.1400
RP11-151A2.2,0.006531,0.005150,0.015328,0.1400
RP13-100A9.1,0.006531,0.005150,0.015328,0.1400
ZC4H2,0.006531,0.005150,0.015328,0.1400
FAM123B,0.006531,0.005150,0.015328,0.1400
ARHGEF9,0.006531,0.005150,0.015328,0.1400
BX119964.4-2,0.006531,0.005150,0.015328,0.1400
RP1-267M5.2,0.006531,0.005150,0.015328,0.1400
AL356317.8,0.006531,0.005150,0.015328,0.1400
RP11-33N11.1,0.006531,0.005150,0.015328,0.1400
MTMR8,0.006531,0.005150,0.015328,0.1400
RP1-267M5.1,0.006531,0.005150,0.015328,0.1400
RP13-83C14.1,0.006531,0.005150,0.015328,0.1400
RP13-83C14.2,0.006531,0.005150,0.015328,0.1400
FAM135B,0.006850,0.010978,0.015306,0.2000
CDC42EP2,0.015281,0.013665,0.005931,0.2117
SPDYC,0.015281,0.013665,0.005931,0.2117
SLC25A45,0.015281,0.013665,0.005931,0.2117
POLA2,0.015281,0.013665,0.005931,0.2117
TIGD3,0.015281,0.013665,0.005931,0.2117
CAPN1,0.015281,0.013665,0.005931,0.2117
FRMD8,0.015281,0.013665,0.005931,0.2117
DPF2,0.015281,0.013665,0.005931,0.2117
SLC22A20,0.015281,0.013665,0.005931,0.2117
AC016182.24-1,0.010257,0.011359,0.015281,0.3150
AC099804.3,0.010257,0.011359,0.015281,0.3150
C7orf10,0.006672,0.011292,0.015279,0.2117
AP005433.3,0.005737,0.015267,0.010699,0.1317
L3MBTL4,0.005737,0.015267,0.010699,0.1317
ZDHHC14,0.005895,0.005490,0.015266,0.2017
RP11-2J18.1,0.005895,0.005490,0.015266,0.2017
RP11-230C9.1,0.005895,0.005490,0.015266,0.2017
AL158033.18,0.005895,0.005490,0.015266,0.2017
C6orf35,0.005895,0.005490,0.015266,0.2017
AL390955.20,0.005895,0.005490,0.015266,0.2017
RP11-193H22.2,0.005895,0.005490,0.015266,0.2017
RP3-395C13.1,0.005895,0.005490,0.015266,0.2017
AL589693.3,0.005895,0.005490,0.015266,0.2017
hsa-mir-1202,0.005895,0.005490,0.015266,0.2017
ARID1B,0.005895,0.005490,0.015266,0.2017
RP11-96F3.2,0.005895,0.005490,0.015266,0.2017
CEACAMP9,0.010887,0.006326,0.015261,0.0217
PSG4,0.010887,0.006326,0.015261,0.0217
PSG2,0.010887,0.006326,0.015261,0.0217
PSG9,0.010887,0.006326,0.015261,0.0217
PSG5,0.010887,0.006326,0.015261,0.0217
MRGPRF,0.011197,0.009739,0.015260,0.1917
OR5AZ1P,0.014574,0.015244,0.011622,0.1900
CTNND1,0.014574,0.015244,0.011622,0.1900
MBOAT2,0.011306,0.012114,0.015242,0.3017
AL078601.10,0.009010,0.013521,0.015241,0.1083
RP3-508D13.1,0.009010,0.013521,0.015241,0.1083
PHIP,0.009010,0.013521,0.015241,0.1083
HMGN3,0.009010,0.013521,0.015241,0.1083
RP11-477E3.2,0.009010,0.013521,0.015241,0.1083
RP11-46B11.2,0.009010,0.013521,0.015241,0.1083
IRAK1BP1,0.009010,0.013521,0.015241,0.1083
AL445238.12-1,0.009073,0.007566,0.015232,0.2017
AL445989.17,0.009073,0.007566,0.015232,0.2017
AL445238.12-3,0.009073,0.007566,0.015232,0.2017
RP11-394A14.3,0.009073,0.007566,0.015232,0.2017
RP11-520F9.1,0.009073,0.007566,0.015232,0.2017
AL445238.12-2,0.009073,0.007566,0.015232,0.2017
AC098487.1,0.004416,0.007877,0.015231,0.1150
BDH2,0.004416,0.007877,0.015231,0.1150
BANK1,0.004416,0.007877,0.015231,0.1150
AF224669.1-1,0.004416,0.007877,0.015231,0.1150
NFKB1,0.004416,0.007877,0.015231,0.1150
NHEDC1,0.004416,0.007877,0.015231,0.1150
CISD2,0.004416,0.007877,0.015231,0.1150
SLC39A8,0.004416,0.007877,0.015231,0.1150
CENPE,0.004416,0.007877,0.015231,0.1150
NHEDC2,0.004416,0.007877,0.015231,0.1150
MANBA,0.004416,0.007877,0.015231,0.1150
UBE2D3,0.004416,0.007877,0.015231,0.1150
AF224669.1-2,0.004416,0.007877,0.015231,0.1150
AC084121.13-2,0.006593,0.012092,0.015226,0.1083
FAM90A22,0.006593,0.012092,0.015226,0.1083
DEFB4,0.006593,0.012092,0.015226,0.1083
FAM90A13,0.006593,0.012092,0.015226,0.1083
AC084121.13-4,0.006593,0.012092,0.015226,0.1083
AC084121.13-6,0.006593,0.012092,0.015226,0.1083
DEFB104A,0.006593,0.012092,0.015226,0.1083
DEFB105A,0.006593,0.012092,0.015226,0.1083
AC134684.5-2,0.006593,0.012092,0.015226,0.1083
AC130365.5-1,0.006593,0.012092,0.015226,0.1083
AC134684.5-6,0.006593,0.012092,0.015226,0.1083
AC134684.5-3,0.006593,0.012092,0.015226,0.1083
AC084121.13-1,0.006593,0.012092,0.015226,0.1083
AC084121.13-9,0.006593,0.012092,0.015226,0.1083
FAM90A7,0.006593,0.012092,0.015226,0.1083
AC134684.7,0.006593,0.012092,0.015226,0.1083
AC130365.5-5,0.006593,0.012092,0.015226,0.1083
SPAG11A,0.006593,0.012092,0.015226,0.1083
FAM90A23,0.006593,0.012092,0.015226,0.1083
AC134684.5,0.006593,0.012092,0.015226,0.1083
DEFB103B,0.006593,0.012092,0.015226,0.1083
AC134684.5-4,0.006593,0.012092,0.015226,0.1083
OR7E154P,0.006593,0.012092,0.015226,0.1083
AC084121.13-5,0.006593,0.012092,0.015226,0.1083
AC134684.8,0.006593,0.012092,0.015226,0.1083
AC134684.5-1,0.006593,0.012092,0.015226,0.1083
DEFB106A,0.006593,0.012092,0.015226,0.1083
AC084121.13-8,0.006593,0.012092,0.015226,0.1083
AC084121.13-3,0.006593,0.012092,0.015226,0.1083
AC134684.5-5,0.006593,0.012092,0.015226,0.1083
AC084121.13-7,0.006593,0.012092,0.015226,0.1083
DEFB107A,0.006593,0.012092,0.015226,0.1083
C11orf73,0.014156,0.015220,0.010062,0.5150
AP000767.4,0.014156,0.015220,0.010062,0.5150
ME3,0.014156,0.015220,0.010062,0.5150
CCDC83,0.014156,0.015220,0.010062,0.5150
AP000654.4,0.014156,0.015220,0.010062,0.5150
PICALM,0.014156,0.015220,0.010062,0.5150
EED,0.014156,0.015220,0.010062,0.5150
AP001148.4-1,0.014156,0.015220,0.010062,0.5150
PRSS23,0.014156,0.015220,0.010062,0.5150
CCDC81,0.014156,0.015220,0.010062,0.5150
SYTL2,0.014156,0.015220,0.010062,0.5150
CCDC89,0.014156,0.015220,0.010062,0.5150
FZD4,0.014156,0.015220,0.010062,0.5150
IL22RA2,0.015215,0.009369,0.007612,0.1583
CPAMD8,0.015186,0.010007,0.013225,0.1733
GUCY2C,0.012222,0.010280,0.015176,0.3083
TRAPPC2L,0.002936,0.011029,0.015174,0.0317
C16orf81,0.002936,0.011029,0.015174,0.0317
AC138028.1-2,0.002936,0.011029,0.015174,0.0317
AC092384.5-2,0.002936,0.011029,0.015174,0.0317
FAM38A,0.002936,0.011029,0.015174,0.0317
AC009113.8-3,0.002936,0.011029,0.015174,0.0317
RNF166,0.002936,0.011029,0.015174,0.0317
AC138028.1-3,0.002936,0.011029,0.015174,0.0317
MVD,0.002936,0.011029,0.015174,0.0317
APRT,0.002936,0.011029,0.015174,0.0317
SNAI3,0.002936,0.011029,0.015174,0.0317
C16orf84,0.002936,0.011029,0.015174,0.0317
AC138028.1-1,0.002936,0.011029,0.015174,0.0317
AC009113.8-1,0.002936,0.011029,0.015174,0.0317
CBFA2T3,0.002936,0.011029,0.015174,0.0317
GALNS,0.002936,0.011029,0.015174,0.0317
ZFPM1,0.002936,0.011029,0.015174,0.0317
CDT1,0.002936,0.011029,0.015174,0.0317
CYBA,0.002936,0.011029,0.015174,0.0317
AC137932.1,0.002936,0.011029,0.015174,0.0317
ANKRD11,0.002936,0.011029,0.015174,0.0317
ACSF3,0.002936,0.011029,0.015174,0.0317
IL17C,0.002936,0.011029,0.015174,0.0317
CDH15,0.002936,0.011029,0.015174,0.0317
AC092384.5-1,0.002936,0.011029,0.015174,0.0317
ZNF778,0.002936,0.011029,0.015174,0.0317
AC009113.8-2,0.002936,0.011029,0.015174,0.0317
C16orf85,0.002936,0.011029,0.015174,0.0317
ZC3H18,0.002936,0.011029,0.015174,0.0317
AL732375.18-6,0.005373,0.015159,0.010213,0.0850
BX322534.3,0.005373,0.015159,0.010213,0.0850
XX-2136C48.7,0.005373,0.015159,0.010213,0.0850
AL732375.18-1,0.005373,0.015159,0.010213,0.0850
AL732375.18-2,0.005373,0.015159,0.010213,0.0850
AL732375.18-3,0.005373,0.015159,0.010213,0.0850
XX-2136C48.8,0.005373,0.015159,0.010213,0.0850
AL732375.18-5,0.005373,0.015159,0.010213,0.0850
AL732375.18-4,0.005373,0.015159,0.010213,0.0850
FRY,0.012755,0.012302,0.015148,0.2883
B4GALNT2,0.015147,0.005899,0.003948,0.0583
PDX1,0.007952,0.015146,0.012444,0.3033
CCL13,0.015127,0.007156,0.002518,0.0583
CCL1,0.015127,0.007156,0.002518,0.0583
AC011193.3,0.015127,0.007156,0.002518,0.0583
UTP23,0.015122,0.012386,0.007682,0.0667
EIF3H,0.015122,0.012386,0.007682,0.0667
AC103863.2-1,0.015122,0.012386,0.007682,0.0667
ATRNL1,0.015120,0.010404,0.011064,0.3317
GCNT3,0.006373,0.009460,0.015120,0.1433
NARG2,0.006373,0.009460,0.015120,0.1433
AC092079.2,0.006373,0.009460,0.015120,0.1433
GTF2A2,0.006373,0.009460,0.015120,0.1433
BNIP2,0.006373,0.009460,0.015120,0.1433
FOXB1,0.006373,0.009460,0.015120,0.1433
ANXA2,0.006373,0.009460,0.015120,0.1433
AC121493.1,0.007057,0.015119,0.012234,0.2650
KBTBD8,0.007057,0.015119,0.012234,0.2650
AC104440.1,0.007057,0.015119,0.012234,0.2650
SLC25A26,0.007057,0.015119,0.012234,0.2650
AC092416.3,0.007057,0.015119,0.012234,0.2650
LRIG1,0.007057,0.015119,0.012234,0.2650
AC106827.2-1,0.007057,0.015119,0.012234,0.2650
SUCLG2,0.007057,0.015119,0.012234,0.2650
AC104438.2,0.007057,0.015119,0.012234,0.2650
AC096922.2,0.007057,0.015119,0.012234,0.2650
AC113171.3,0.007057,0.015119,0.012234,0.2650
FAM19A1,0.007057,0.015119,0.012234,0.2650
AC106827.2-2,0.007057,0.015119,0.012234,0.2650
GNAT2,0.014732,0.013481,0.015116,0.1617
AMPD2,0.014732,0.013481,0.015116,0.1617
hsa-mir-197,0.014732,0.013481,0.015116,0.1617
ADSL,0.002827,0.015101,0.013621,0.0617
AL731556.11-1,0.015098,0.005543,0.013914,0.2000
AL450306.14-1,0.015098,0.005543,0.013914,0.2000
RP11-417C21.2,0.015098,0.005543,0.013914,0.2000
CNTNAP3,0.013859,0.015096,0.011113,0.0833
RP13-331H15.1,0.013713,0.013299,0.015093,0.1283
ANKRD30A,0.013713,0.013299,0.015093,0.1283
RP11-322I2.2,0.013713,0.013299,0.015093,0.1283
AL357148.22-3,0.013713,0.013299,0.015093,0.1283
AL357148.22-1,0.013713,0.013299,0.015093,0.1283
ZNF644,0.015092,0.006149,0.008700,0.1067
SIX4,0.004105,0.008999,0.015075,0.1867
AL049874.3,0.004105,0.008999,0.015075,0.1867
AL160236.4-2,0.004105,0.008999,0.015075,0.1867
AL132777.4,0.004105,0.008999,0.015075,0.1867
C14orf135,0.004105,0.008999,0.015075,0.1867
PPM1A,0.004105,0.008999,0.015075,0.1867
SLC38A6,0.004105,0.008999,0.015075,0.1867
MNAT1,0.004105,0.008999,0.015075,0.1867
SIX1,0.004105,0.008999,0.015075,0.1867
LRRC9,0.004105,0.008999,0.015075,0.1867
DHRS7,0.004105,0.008999,0.015075,0.1867
TRMT5,0.004105,0.008999,0.015075,0.1867
C14orf39,0.004105,0.008999,0.015075,0.1867
SIX6,0.004105,0.008999,0.015075,0.1867
AL160236.4-1,0.004105,0.008999,0.015075,0.1867
COL4A1,0.008429,0.015068,0.009701,0.1800
SLC1A6,0.005314,0.013649,0.015031,0.1033
AC004699.1,0.005314,0.013649,0.015031,0.1033
OR7C2,0.005314,0.013649,0.015031,0.1033
CASP14,0.005314,0.013649,0.015031,0.1033
CCDC105,0.005314,0.013649,0.015031,0.1033
RP1-101G11.2,0.004881,0.015019,0.013689,0.1350
SDC2,0.015007,0.013728,0.006774,0.0833
HNT,0.013339,0.007594,0.015003,0.2750
AP003025.2,0.013339,0.007594,0.015003,0.2750
AC015821.9,0.005883,0.015002,0.014888,0.1017
AC003110.1,0.008441,0.014999,0.005387,0.0833
NDUFA13,0.008441,0.014999,0.005387,0.0833
CILP2,0.008441,0.014999,0.005387,0.0833
ZNF101,0.008441,0.014999,0.005387,0.0833
PBX4,0.008441,0.014999,0.005387,0.0833
SF4,0.008441,0.014999,0.005387,0.0833
ZNF14,0.008441,0.014999,0.005387,0.0833
TM6SF2,0.008441,0.014999,0.005387,0.0833
NCAN,0.008441,0.014999,0.005387,0.0833
hsa-mir-640,0.008441,0.014999,0.005387,0.0833
HAPLN4,0.008441,0.014999,0.005387,0.0833
KIAA0892,0.008441,0.014999,0.005387,0.0833
YJEFN3,0.008441,0.014999,0.005387,0.0833
GMIP,0.008441,0.014999,0.005387,0.0833
AC092067.2,0.008441,0.014999,0.005387,0.0833
ATP13A1,0.008441,0.014999,0.005387,0.0833
LPAR2,0.008441,0.014999,0.005387,0.0833
AC011458.7,0.008441,0.014999,0.005387,0.0833
GATAD2A,0.008441,0.014999,0.005387,0.0833
TSSK6,0.008441,0.014999,0.005387,0.0833
MICA,0.001652,0.012681,0.014985,0.0633
FGFR3P,0.001652,0.012681,0.014985,0.0633
HCP5,0.001652,0.012681,0.014985,0.0633
DHFRP2,0.001652,0.012681,0.014985,0.0633
ZDHHC20P2,0.001652,0.012681,0.014985,0.0633
HLA-S,0.001652,0.012681,0.014985,0.0633
SPAG1,0.001866,0.012334,0.014984,0.0183
SNX31,0.001866,0.012334,0.014984,0.0183
COX6C,0.001866,0.012334,0.014984,0.0183
FBXO43,0.001866,0.012334,0.014984,0.0183
PABPCP5,0.001866,0.012334,0.014984,0.0183
RNF19A,0.001866,0.012334,0.014984,0.0183
hsa-mir-1273,0.001866,0.012334,0.014984,0.0183
AP001205.3-1,0.001866,0.012334,0.014984,0.0183
POLR2K,0.001866,0.012334,0.014984,0.0183
ANKRD46,0.001866,0.012334,0.014984,0.0183
RGS22,0.001866,0.012334,0.014984,0.0183
FALZ,0.011339,0.014977,0.005764,0.1333
SNX11,0.014951,0.006615,0.008628,0.1367
MSL2,0.012883,0.002380,0.014945,0.1867
PCCB,0.012883,0.002380,0.014945,0.1867
PPP2R3A,0.012883,0.002380,0.014945,0.1867
RP11-393I23.2,0.014942,0.002772,0.011880,0.0383
RP11-414C16.1,0.014942,0.002772,0.011880,0.0383
OMA1,0.014942,0.002772,0.011880,0.0383
HNRNPA1L1,0.014942,0.002772,0.011880,0.0383
RP11-393I23.3,0.014942,0.002772,0.011880,0.0383
AL035411.28-1,0.014942,0.002772,0.011880,0.0383
TACSTD2,0.014942,0.002772,0.011880,0.0383
DCLK2,0.013191,0.014932,0.009568,0.2450
ARHGAP10,0.013191,0.014932,0.009568,0.2450
AC093835.3-2,0.013191,0.014932,0.009568,0.2450
hsa-mir-548g,0.013191,0.014932,0.009568,0.2450
RPS3AP47,0.013191,0.014932,0.009568,0.2450
AC093835.3-1,0.013191,0.014932,0.009568,0.2450
AC104819.4,0.013191,0.014932,0.009568,0.2450
LRBA,0.013191,0.014932,0.009568,0.2450
AC093835.3-3,0.013191,0.014932,0.009568,0.2450
NR3C2,0.013191,0.014932,0.009568,0.2450
MAB21L2,0.013191,0.014932,0.009568,0.2450
TMEM184C,0.013191,0.014932,0.009568,0.2450
AC096756.3-1,0.013191,0.014932,0.009568,0.2450
AC092544.4,0.013191,0.014932,0.009568,0.2450
EDNRA,0.013191,0.014932,0.009568,0.2450
AC110813.4,0.013191,0.014932,0.009568,0.2450
SH3D19,0.013191,0.014932,0.009568,0.2450
