gene,importance_HER2+,importance_HR+,importance_Triple Neg,selection_freq
KCNH4,0.043067,0.012524,0.028304,0.4000
RAB5C,0.043067,0.012524,0.028304,0.4000
STAT5A,0.043067,0.012524,0.028304,0.4000
KAT2A,0.043067,0.012524,0.028304,0.4000
ATP6V0A1,0.043067,0.012524,0.028304,0.4000
NAGLU,0.043067,0.012524,0.028304,0.4000
STAT5B,0.043067,0.012524,0.028304,0.4000
HSPB9,0.043067,0.012524,0.028304,0.4000
AP003110.2,0.024004,0.022436,0.042991,0.3000
ABR,0.042013,0.018220,0.042580,0.3967
POLI,0.009394,0.034574,0.042450,0.2567
MBD2,0.009394,0.034574,0.042450,0.2567
CCDC68,0.009394,0.034574,0.042450,0.2567
C18orf54,0.009394,0.034574,0.042450,0.2567
AC090660.3,0.009394,0.034574,0.042450,0.2567
STARD6,0.009394,0.034574,0.042450,0.2567
C18orf26,0.009394,0.034574,0.042450,0.2567
DCC,0.009394,0.034574,0.042450,0.2567
TCF4,0.009394,0.034574,0.042450,0.2567
AC090666.6,0.009394,0.034574,0.042450,0.2567
RAB27B,0.009394,0.034574,0.042450,0.2567
EDN3,0.042449,0.019532,0.029368,0.4567
AL139349.36,0.042449,0.019532,0.029368,0.4567
SLMO2,0.042449,0.019532,0.029368,0.4567
STX16,0.042449,0.019532,0.029368,0.4567
AL109840.24,0.042449,0.019532,0.029368,0.4567
AL050327.6,0.042449,0.019532,0.029368,0.4567
APCDD1L,0.042449,0.019532,0.029368,0.4567
C20orf174,0.042449,0.019532,0.029368,0.4567
hsa-mir-298,0.042449,0.019532,0.029368,0.4567
RAB22A,0.042449,0.019532,0.029368,0.4567
ATP5E,0.042449,0.019532,0.029368,0.4567
VAPB,0.042449,0.019532,0.029368,0.4567
RP4-806M20.2,0.042449,0.019532,0.029368,0.4567
NPEPL1,0.042449,0.019532,0.029368,0.4567
TUBB1,0.042449,0.019532,0.029368,0.4567
hsa-mir-296,0.042449,0.019532,0.029368,0.4567
CTSZ,0.042449,0.019532,0.029368,0.4567
MRPS16P,0.042449,0.019532,0.029368,0.4567
TH1L,0.042449,0.019532,0.029368,0.4567
ODZ4,0.010366,0.027061,0.042275,0.3783
SEMA6C,0.005686,0.037064,0.042259,0.1583
SNORD50,0.005896,0.041901,0.042244,0.1583
ATAD4,0.042199,0.032545,0.032472,0.6317
YEATS2,0.041650,0.013921,0.033696,0.3300
CHST11,0.014928,0.041275,0.031043,0.5733
SNORA63,0.030070,0.025983,0.041253,0.4850
HLA-C,0.011703,0.038466,0.041225,0.2867
SNORD103,0.041180,0.017917,0.020427,0.0250
NLE1,0.019022,0.018025,0.041125,0.1950
SNORD36,0.040977,0.038289,0.019507,0.2783
AL080243.21-1,0.011986,0.040921,0.023463,0.2800
MCHR1,0.011986,0.040921,0.023463,0.2800
SLC25A17,0.011986,0.040921,0.023463,0.2800
Z86090.10-1,0.011986,0.040921,0.023463,0.2800
RBX1,0.011986,0.040921,0.023463,0.2800
DNAJB7,0.011986,0.040921,0.023463,0.2800
CHADL,0.011986,0.040921,0.023463,0.2800
RP3-408N23.4,0.011986,0.040921,0.023463,0.2800
Z86090.10-2,0.011986,0.040921,0.023463,0.2800
AL080243.21-3,0.011986,0.040921,0.023463,0.2800
AL080243.21-2,0.011986,0.040921,0.023463,0.2800
CTA-229A8.6,0.011986,0.040921,0.023463,0.2800
RP11-12M9.3,0.011986,0.040921,0.023463,0.2800
ST13,0.011986,0.040921,0.023463,0.2800
ZC3H7B,0.011986,0.040921,0.023463,0.2800
XPNPEP3,0.011986,0.040921,0.023463,0.2800
RANGAP1,0.011986,0.040921,0.023463,0.2800
hsa-mir-1281,0.011986,0.040921,0.023463,0.2800
EP300,0.011986,0.040921,0.023463,0.2800
AL035450.1-2,0.011986,0.040921,0.023463,0.2800
AL035450.1-1,0.011986,0.040921,0.023463,0.2800
L3MBTL2,0.011986,0.040921,0.023463,0.2800
RP1-85F18.4,0.011986,0.040921,0.023463,0.2800
SNORD18,0.012764,0.036019,0.040916,0.2133
NPTN,0.008284,0.029266,0.040651,0.0617
PARP6,0.008284,0.029266,0.040651,0.0617
PKM2,0.008284,0.029266,0.040651,0.0617
AC100827.2-1,0.008284,0.029266,0.040651,0.0617
CD276,0.008284,0.029266,0.040651,0.0617
AC079322.5,0.008284,0.029266,0.040651,0.0617
ADPGK,0.008284,0.029266,0.040651,0.0617
C15orf60,0.008284,0.029266,0.040651,0.0617
AC022872.4-1,0.008284,0.029266,0.040651,0.0617
NEO1,0.008284,0.029266,0.040651,0.0617
BBS4,0.008284,0.029266,0.040651,0.0617
HEXA,0.008284,0.029266,0.040651,0.0617
ARIH1,0.008284,0.029266,0.040651,0.0617
HIGD2B,0.008284,0.029266,0.040651,0.0617
BRUNOL6,0.008284,0.029266,0.040651,0.0617
HCN4,0.008284,0.029266,0.040651,0.0617
AC009712.21-1,0.008284,0.029266,0.040651,0.0617
AC022872.4-2,0.008284,0.029266,0.040651,0.0617
AC022872.4-4,0.008284,0.029266,0.040651,0.0617
GOLGA6B,0.008284,0.029266,0.040651,0.0617
C15orf59,0.008284,0.029266,0.040651,0.0617
GRAMD2,0.008284,0.029266,0.040651,0.0617
hsa-mir-630,0.008284,0.029266,0.040651,0.0617
TMEM202,0.008284,0.029266,0.040651,0.0617
SENP8,0.008284,0.029266,0.040651,0.0617
IL26,0.004647,0.039422,0.040114,0.2267
IFNG,0.004647,0.039422,0.040114,0.2267
DYRK2,0.004647,0.039422,0.040114,0.2267
IL22,0.004647,0.039422,0.040114,0.2267
AC078983.17,0.004647,0.039422,0.040114,0.2267
CDKL1,0.014562,0.040029,0.031239,0.3750
MAP4K5,0.014562,0.040029,0.031239,0.3750
SPG3A,0.014562,0.040029,0.031239,0.3750
L2HGDH,0.014562,0.040029,0.031239,0.3750
NIN,0.014562,0.040029,0.031239,0.3750
ATP5S,0.014562,0.040029,0.031239,0.3750
AL606834.1-1,0.014562,0.040029,0.031239,0.3750
SAV1,0.014562,0.040029,0.031239,0.3750
KREMEN1,0.007540,0.039598,0.037935,0.4333
NRG1,0.014559,0.039365,0.032064,0.4950
SLC6A4,0.039286,0.010879,0.031631,0.1283
CCDC55,0.039286,0.010879,0.031631,0.1283
BLMH,0.039286,0.010879,0.031631,0.1283
CADM2,0.039269,0.025096,0.016055,0.3900
MLL3,0.027450,0.039082,0.015366,0.2117
AC145138.2-1,0.025331,0.038942,0.016547,0.1817
AC145138.2-2,0.025331,0.038942,0.016547,0.1817
SNORD45,0.013574,0.031419,0.038836,0.3500
AL627309.15-3,0.019075,0.030199,0.038632,0.7283
RP11-34P13.11,0.019075,0.030199,0.038632,0.7283
RP11-34P13.10,0.019075,0.030199,0.038632,0.7283
AC018413.10,0.009011,0.038428,0.029446,0.2100
ATP9B,0.009011,0.038428,0.029446,0.2100
ZNF516,0.009011,0.038428,0.029446,0.2100
TSHZ1,0.009011,0.038428,0.029446,0.2100
MBP,0.009011,0.038428,0.029446,0.2100
SALL3,0.009011,0.038428,0.029446,0.2100
ZNF236,0.009011,0.038428,0.029446,0.2100
C18orf62,0.009011,0.038428,0.029446,0.2100
ZADH2,0.009011,0.038428,0.029446,0.2100
GALR1,0.009011,0.038428,0.029446,0.2100
RHBDL1,0.016141,0.038244,0.019153,0.0283
hsa-mir-662,0.016141,0.038244,0.019153,0.0283
C16orf14,0.016141,0.038244,0.019153,0.0283
JMJD8,0.016141,0.038244,0.019153,0.0283
SPSB3,0.016141,0.038244,0.019153,0.0283
NOXO1,0.016141,0.038244,0.019153,0.0283
SSTR5,0.016141,0.038244,0.019153,0.0283
hsa-mir-1225,0.016141,0.038244,0.019153,0.0283
MSLN,0.016141,0.038244,0.019153,0.0283
C16orf28,0.016141,0.038244,0.019153,0.0283
C16orf79,0.016141,0.038244,0.019153,0.0283
CASKIN1,0.016141,0.038244,0.019153,0.0283
FBXL16,0.016141,0.038244,0.019153,0.0283
AL031723.2,0.016141,0.038244,0.019153,0.0283
MRPS34,0.016141,0.038244,0.019153,0.0283
AC009065.8-3,0.016141,0.038244,0.019153,0.0283
RNF151,0.016141,0.038244,0.019153,0.0283
C16orf73,0.016141,0.038244,0.019153,0.0283
FAHD1,0.016141,0.038244,0.019153,0.0283
SNORD60,0.016141,0.038244,0.019153,0.0283
GNPTG,0.016141,0.038244,0.019153,0.0283
PKD1,0.016141,0.038244,0.019153,0.0283
NPW,0.016141,0.038244,0.019153,0.0283
C16orf91,0.016141,0.038244,0.019153,0.0283
BAIAP3,0.016141,0.038244,0.019153,0.0283
MRPL28,0.016141,0.038244,0.019153,0.0283
E4F1,0.016141,0.038244,0.019153,0.0283
TMEM8,0.016141,0.038244,0.019153,0.0283
C16orf42,0.016141,0.038244,0.019153,0.0283
SLC9A3R2,0.016141,0.038244,0.019153,0.0283
SOX8,0.016141,0.038244,0.019153,0.0283
CHTF18,0.016141,0.038244,0.019153,0.0283
AXIN1,0.016141,0.038244,0.019153,0.0283
C16orf34,0.016141,0.038244,0.019153,0.0283
TPSG1,0.016141,0.038244,0.019153,0.0283
RP1-196A12.1,0.016141,0.038244,0.019153,0.0283
PRSS29P,0.016141,0.038244,0.019153,0.0283
HAGH,0.016141,0.038244,0.019153,0.0283
TBL3,0.016141,0.038244,0.019153,0.0283
hsa-mir-940,0.016141,0.038244,0.019153,0.0283
Z97634.3,0.016141,0.038244,0.019153,0.0283
RPS2,0.016141,0.038244,0.019153,0.0283
METRN,0.016141,0.038244,0.019153,0.0283
WDR90,0.016141,0.038244,0.019153,0.0283
ZNF598,0.016141,0.038244,0.019153,0.0283
NDUFB10,0.016141,0.038244,0.019153,0.0283
RPL3L,0.016141,0.038244,0.019153,0.0283
NME4,0.016141,0.038244,0.019153,0.0283
NTN3,0.016141,0.038244,0.019153,0.0283
IFT140,0.016141,0.038244,0.019153,0.0283
CCDC78,0.016141,0.038244,0.019153,0.0283
SOLH,0.016141,0.038244,0.019153,0.0283
EME2,0.016141,0.038244,0.019153,0.0283
C1QTNF8,0.016141,0.038244,0.019153,0.0283
AC120498.2,0.016141,0.038244,0.019153,0.0283
STUB1,0.016141,0.038244,0.019153,0.0283
NTHL1,0.016141,0.038244,0.019153,0.0283
CRAMP1L,0.016141,0.038244,0.019153,0.0283
SYNGR3,0.016141,0.038244,0.019153,0.0283
RAB11FIP3,0.016141,0.038244,0.019153,0.0283
GFER,0.016141,0.038244,0.019153,0.0283
RAB26,0.016141,0.038244,0.019153,0.0283
AC004754.1,0.016141,0.038244,0.019153,0.0283
PDIA2,0.016141,0.038244,0.019153,0.0283
RNPS1,0.016141,0.038244,0.019153,0.0283
RAB40C,0.016141,0.038244,0.019153,0.0283
AC009041.10,0.016141,0.038244,0.019153,0.0283
CLCN7,0.016141,0.038244,0.019153,0.0283
TPSD1,0.016141,0.038244,0.019153,0.0283
AL032819.32,0.016141,0.038244,0.019153,0.0283
AC009065.8-1,0.016141,0.038244,0.019153,0.0283
PGP,0.016141,0.038244,0.019153,0.0283
TRAF7,0.016141,0.038244,0.019153,0.0283
C16orf38,0.016141,0.038244,0.019153,0.0283
DCI,0.016141,0.038244,0.019153,0.0283
RPS20P2,0.016141,0.038244,0.019153,0.0283
NUBP2,0.016141,0.038244,0.019153,0.0283
IGFALS,0.016141,0.038244,0.019153,0.0283
C16orf11,0.016141,0.038244,0.019153,0.0283
RHOT2,0.016141,0.038244,0.019153,0.0283
PIGQ,0.016141,0.038244,0.019153,0.0283
Z98881.1,0.016141,0.038244,0.019153,0.0283
GBL,0.016141,0.038244,0.019153,0.0283
DNASE1L2,0.016141,0.038244,0.019153,0.0283
ITFG3,0.016141,0.038244,0.019153,0.0283
ARHGDIG,0.016141,0.038244,0.019153,0.0283
CCNF,0.016141,0.038244,0.019153,0.0283
LUC7L,0.016141,0.038244,0.019153,0.0283
ABCA3,0.016141,0.038244,0.019153,0.0283
C16orf13,0.016141,0.038244,0.019153,0.0283
RPS3AP2,0.016141,0.038244,0.019153,0.0283
C16orf59,0.016141,0.038244,0.019153,0.0283
HS3ST6,0.016141,0.038244,0.019153,0.0283
TMEM204,0.016141,0.038244,0.019153,0.0283
UBE2I,0.016141,0.038244,0.019153,0.0283
Z69890.1,0.016141,0.038244,0.019153,0.0283
CCDC154,0.016141,0.038244,0.019153,0.0283
Z97652.9,0.016141,0.038244,0.019153,0.0283
DECR2,0.016141,0.038244,0.019153,0.0283
AL023882.4,0.016141,0.038244,0.019153,0.0283
WFIKKN1,0.016141,0.038244,0.019153,0.0283
RGS11,0.016141,0.038244,0.019153,0.0283
AL022341.6,0.016141,0.038244,0.019153,0.0283
TPSB2,0.016141,0.038244,0.019153,0.0283
NARFL,0.016141,0.038244,0.019153,0.0283
FAM173A,0.016141,0.038244,0.019153,0.0283
NME3,0.016141,0.038244,0.019153,0.0283
RPUSD1,0.016141,0.038244,0.019153,0.0283
SEPX1,0.016141,0.038244,0.019153,0.0283
TELO2,0.016141,0.038244,0.019153,0.0283
MAPK8IP3,0.016141,0.038244,0.019153,0.0283
MSLNL,0.016141,0.038244,0.019153,0.0283
TPSAB1,0.016141,0.038244,0.019153,0.0283
TBC1D24,0.016141,0.038244,0.019153,0.0283
TSC2,0.016141,0.038244,0.019153,0.0283
HAGHL,0.016141,0.038244,0.019153,0.0283
LMF1,0.016141,0.038244,0.019153,0.0283
GNG13,0.016141,0.038244,0.019153,0.0283
CACNA1H,0.016141,0.038244,0.019153,0.0283
WDR24,0.016141,0.038244,0.019153,0.0283
PCLO,0.038226,0.019880,0.032727,0.2883
RP3-511B24.4,0.007040,0.037247,0.025959,0.2867
PLCG1,0.007040,0.037247,0.025959,0.2867
TOP1,0.007040,0.037247,0.025959,0.2867
RP4-775C13.1,0.006843,0.037136,0.015535,0.0133
TARDBPL,0.006843,0.037136,0.015535,0.0133
C20orf196,0.006843,0.037136,0.015535,0.0133
AL118505.17,0.006843,0.037136,0.015535,0.0133
CRLS1,0.006843,0.037136,0.015535,0.0133
BMP2,0.006843,0.037136,0.015535,0.0133
TRMT6,0.006843,0.037136,0.015535,0.0133
AL035461.11-1,0.006843,0.037136,0.015535,0.0133
C20orf42,0.006843,0.037136,0.015535,0.0133
LRRN4,0.006843,0.037136,0.015535,0.0133
MCM8,0.006843,0.037136,0.015535,0.0133
AL109618.1,0.006843,0.037136,0.015535,0.0133
RP5-967N21.7,0.006843,0.037136,0.015535,0.0133
CHGB,0.006843,0.037136,0.015535,0.0133
SLC7A14,0.023715,0.011684,0.037128,0.2500
AC078802.14,0.023715,0.011684,0.037128,0.2500
AC074033.18,0.023715,0.011684,0.037128,0.2500
LRRIQ4,0.023715,0.011684,0.037128,0.2500
AC007849.24-1,0.023715,0.011684,0.037128,0.2500
SKIL,0.023715,0.011684,0.037128,0.2500
Telomerase-vert,0.023715,0.011684,0.037128,0.2500
GPR160,0.023715,0.011684,0.037128,0.2500
MYNN,0.023715,0.011684,0.037128,0.2500
LRRC34,0.023715,0.011684,0.037128,0.2500
LRRC31,0.023715,0.011684,0.037128,0.2500
PRKCI,0.023715,0.011684,0.037128,0.2500
TMEM212,0.023715,0.011684,0.037128,0.2500
CLDN11,0.023715,0.011684,0.037128,0.2500
AC117476.6-1,0.023715,0.011684,0.037128,0.2500
SEC62,0.023715,0.011684,0.037128,0.2500
MDS1,0.023715,0.011684,0.037128,0.2500
PLD1,0.023715,0.011684,0.037128,0.2500
SLC2A2,0.023715,0.011684,0.037128,0.2500
SAMD7,0.023715,0.011684,0.037128,0.2500
PHC3,0.023715,0.011684,0.037128,0.2500
EIF5A2,0.023715,0.011684,0.037128,0.2500
AC078953.20-1,0.023715,0.011684,0.037128,0.2500
TNIK,0.023715,0.011684,0.037128,0.2500
RPL22L1,0.023715,0.011684,0.037128,0.2500
AC078953.20-2,0.023715,0.011684,0.037128,0.2500
hsa-mir-569,0.023715,0.011684,0.037128,0.2500
AC026316.16,0.023715,0.011684,0.037128,0.2500
FBXO25,0.033121,0.004607,0.036972,0.1483
C8orf42,0.033121,0.004607,0.036972,0.1483
ERICH1,0.033121,0.004607,0.036972,0.1483
FAM87A,0.033121,0.004607,0.036972,0.1483
AC090691.16,0.033121,0.004607,0.036972,0.1483
SNORA22,0.019356,0.036950,0.021679,0.2733
SNORA74,0.012885,0.028549,0.036615,0.3900
EYA2,0.017761,0.021344,0.036532,0.1133
ATAD5,0.036156,0.013715,0.019278,0.2850
C17orf42,0.036156,0.013715,0.019278,0.2850
SLC25A3,0.010084,0.025105,0.035906,0.4133
TMPO,0.010084,0.025105,0.035906,0.4133
AC013283.23-1,0.010084,0.025105,0.035906,0.4133
AC013283.23-3,0.010084,0.025105,0.035906,0.4133
SNORA53,0.010084,0.025105,0.035906,0.4133
APAF1,0.010084,0.025105,0.035906,0.4133
AC013283.23-2,0.010084,0.025105,0.035906,0.4133
KIAA0391,0.012235,0.035721,0.025117,0.3733
SNORD88,0.035676,0.020499,0.028794,0.1333
TBC1D19,0.012263,0.035463,0.032070,0.2150
AP002957.2,0.005260,0.025347,0.035406,0.2517
ABCC5,0.035304,0.013309,0.027892,0.3300
ABCF3,0.035304,0.013309,0.027892,0.3300
PARL,0.035304,0.013309,0.027892,0.3300
THPO,0.035304,0.013309,0.027892,0.3300
HTR3C,0.035304,0.013309,0.027892,0.3300
HSP90AA5P,0.035304,0.013309,0.027892,0.3300
HTR3D,0.035304,0.013309,0.027892,0.3300
VWA5B2,0.035304,0.013309,0.027892,0.3300
DVL3,0.035304,0.013309,0.027892,0.3300
AC078797.20,0.035304,0.013309,0.027892,0.3300
AP2M1,0.035304,0.013309,0.027892,0.3300
CAMK2N2,0.035304,0.013309,0.027892,0.3300
MAP6D1,0.035304,0.013309,0.027892,0.3300
EHHADH,0.035304,0.013309,0.027892,0.3300
AC099661.11,0.035304,0.013309,0.027892,0.3300
TMEM41A,0.035304,0.013309,0.027892,0.3300
MAGEF1,0.035304,0.013309,0.027892,0.3300
MAP3K13,0.035304,0.013309,0.027892,0.3300
FAM131A,0.035304,0.013309,0.027892,0.3300
EIF2B5,0.035304,0.013309,0.027892,0.3300
ALG3,0.035304,0.013309,0.027892,0.3300
HTR3E,0.035304,0.013309,0.027892,0.3300
CHRD,0.035304,0.013309,0.027892,0.3300
hsa-mir-1224,0.035304,0.013309,0.027892,0.3300
C3orf70,0.035304,0.013309,0.027892,0.3300
EPHB3,0.035304,0.013309,0.027892,0.3300
CLCN2,0.035304,0.013309,0.027892,0.3300
AC061705.16,0.035304,0.013309,0.027892,0.3300
VPS8,0.035304,0.013309,0.027892,0.3300
POLR2H,0.035304,0.013309,0.027892,0.3300
LIPH,0.035304,0.013309,0.027892,0.3300
PSMD2,0.035304,0.013309,0.027892,0.3300
EIF4G1,0.035304,0.013309,0.027892,0.3300
ECE2,0.035304,0.013309,0.027892,0.3300
CHST9,0.011315,0.034985,0.018736,0.3233
TMC5,0.011784,0.034969,0.018766,0.3850
SNORA26,0.028063,0.030652,0.034810,0.3483
TET3,0.011798,0.025091,0.034785,0.3283
AC005041.2,0.011798,0.025091,0.034785,0.3283
DUSP11,0.011798,0.025091,0.034785,0.3283
CCDC142,0.011798,0.025091,0.034785,0.3283
MOBKL1B,0.011798,0.025091,0.034785,0.3283
DOK1,0.011798,0.025091,0.034785,0.3283
PCGF1,0.011798,0.025091,0.034785,0.3283
BOLA3,0.011798,0.025091,0.034785,0.3283
LBX2,0.011798,0.025091,0.034785,0.3283
WDR54,0.011798,0.025091,0.034785,0.3283
SLC4A5,0.011798,0.025091,0.034785,0.3283
DQX1,0.011798,0.025091,0.034785,0.3283
AC073263.5-2,0.011798,0.025091,0.034785,0.3283
GCS1,0.011798,0.025091,0.034785,0.3283
TLX2,0.011798,0.025091,0.034785,0.3283
C2orf78,0.011798,0.025091,0.034785,0.3283
LOXL3,0.011798,0.025091,0.034785,0.3283
MRPL53,0.011798,0.025091,0.034785,0.3283
INO80B,0.011798,0.025091,0.034785,0.3283
TPRKB,0.011798,0.025091,0.034785,0.3283
C2orf81,0.011798,0.025091,0.034785,0.3283
AUP1,0.011798,0.025091,0.034785,0.3283
RTKN,0.011798,0.025091,0.034785,0.3283
DGUOK,0.011798,0.025091,0.034785,0.3283
MTHFD2,0.011798,0.025091,0.034785,0.3283
HTRA2,0.011798,0.025091,0.034785,0.3283
AC092653.3,0.011798,0.025091,0.034785,0.3283
WBP1,0.011798,0.025091,0.034785,0.3283
TTC31,0.011798,0.025091,0.034785,0.3283
STAMBP,0.011798,0.025091,0.034785,0.3283
ACTG2,0.011798,0.025091,0.034785,0.3283
AC073263.5-1,0.011798,0.025091,0.034785,0.3283
DCTN1,0.011798,0.025091,0.034785,0.3283
SNORA27,0.014745,0.034673,0.021058,0.4183
AC022910.9-1,0.034547,0.012148,0.027590,0.2617
CSMD1,0.034547,0.012148,0.027590,0.2617
AP000857.4,0.005919,0.034527,0.033128,0.0067
CREBZF,0.005919,0.034527,0.033128,0.0067
TMEM126A,0.005919,0.034527,0.033128,0.0067
AP003035.2-1,0.005919,0.034527,0.033128,0.0067
AP000639.4,0.005919,0.034527,0.033128,0.0067
TMEM126B,0.005919,0.034527,0.033128,0.0067
SEC23B,0.008614,0.028769,0.034506,0.2983
SMCHD1,0.020530,0.034281,0.021775,0.5150
AL132639.4,0.008653,0.022566,0.034143,0.2317
CLEC14A,0.008653,0.022566,0.034143,0.2317
SEC23A,0.008653,0.022566,0.034143,0.2317
TRAPPC6B,0.008653,0.022566,0.034143,0.2317
SSTR1,0.008653,0.022566,0.034143,0.2317
MIA2,0.008653,0.022566,0.034143,0.2317
PNN,0.008653,0.022566,0.034143,0.2317
SIP1,0.008653,0.022566,0.034143,0.2317
C20orf102,0.012412,0.034127,0.030419,0.3617
CTNNBL1,0.012412,0.034127,0.030419,0.3617
SHANK2,0.021585,0.033838,0.030561,0.5850
ZDHHC14,0.016020,0.010819,0.033796,0.3583
RP11-2J18.1,0.016020,0.010819,0.033796,0.3583
RP11-230C9.1,0.016020,0.010819,0.033796,0.3583
AL158033.18,0.016020,0.010819,0.033796,0.3583
C6orf35,0.016020,0.010819,0.033796,0.3583
AL390955.20,0.016020,0.010819,0.033796,0.3583
RP11-193H22.2,0.016020,0.010819,0.033796,0.3583
RP3-395C13.1,0.016020,0.010819,0.033796,0.3583
AL589693.3,0.016020,0.010819,0.033796,0.3583
hsa-mir-1202,0.016020,0.010819,0.033796,0.3583
ARID1B,0.016020,0.010819,0.033796,0.3583
SNORD28,0.016020,0.010819,0.033796,0.3583
RP11-96F3.2,0.016020,0.010819,0.033796,0.3583
AC130289.2,0.033669,0.013919,0.020003,0.2500
AC100852.2-3,0.033669,0.013919,0.020003,0.2500
NLK,0.033669,0.013919,0.020003,0.2500
NOS2,0.033669,0.013919,0.020003,0.2500
AC100852.2-1,0.033669,0.013919,0.020003,0.2500
AC005697.1,0.033669,0.013919,0.020003,0.2500
AC100852.2-2,0.033669,0.013919,0.020003,0.2500
PYY2,0.033669,0.013919,0.020003,0.2500
AC061975.6-1,0.033669,0.013919,0.020003,0.2500
GGTLA1,0.008214,0.033473,0.023192,0.2683
AP000354.4,0.008214,0.033473,0.023192,0.2683
AP000354.3,0.008214,0.033473,0.023192,0.2683
SUSD2,0.008214,0.033473,0.023192,0.2683
ADORA2A,0.008214,0.033473,0.023192,0.2683
CABIN1,0.008214,0.033473,0.023192,0.2683
AP000354.1,0.008214,0.033473,0.023192,0.2683
CYTSA,0.008214,0.033473,0.023192,0.2683
POM121L9P,0.008214,0.033473,0.023192,0.2683
C20orf133,0.009556,0.033302,0.021976,0.0733
U12,0.011809,0.033277,0.033067,0.3400
MAGEA2B,0.020463,0.033208,0.021910,0.4000
MAGEA3,0.020463,0.033208,0.021910,0.4000
MAGEA2,0.020463,0.033208,0.021910,0.4000
PNMA6B,0.020463,0.033208,0.021910,0.4000
ZNF275,0.020463,0.033208,0.021910,0.4000
ZNF185,0.020463,0.033208,0.021910,0.4000
NSDHL,0.020463,0.033208,0.021910,0.4000
hsa-mir-105-1,0.020463,0.033208,0.021910,0.4000
U82671.12,0.020463,0.033208,0.021910,0.4000
PNMA3,0.020463,0.033208,0.021910,0.4000
PNMA5,0.020463,0.033208,0.021910,0.4000
MAGEA12,0.020463,0.033208,0.021910,0.4000
LL0XNC01-16G2.1,0.020463,0.033208,0.021910,0.4000
MAGEA1,0.020463,0.033208,0.021910,0.4000
GABRA3,0.020463,0.033208,0.021910,0.4000
U82671.8,0.020463,0.033208,0.021910,0.4000
MAGEA6,0.020463,0.033208,0.021910,0.4000
U82670.9,0.020463,0.033208,0.021910,0.4000
CETN2,0.020463,0.033208,0.021910,0.4000
AC108171.5,0.020463,0.033208,0.021910,0.4000
AC151961.1,0.020463,0.033208,0.021910,0.4000
LL0XNC01-37G1.2,0.020463,0.033208,0.021910,0.4000
AC151960.1,0.020463,0.033208,0.021910,0.4000
U82695.3,0.020463,0.033208,0.021910,0.4000
AC152010.1,0.020463,0.033208,0.021910,0.4000
RP1-14D6.2,0.020463,0.033208,0.021910,0.4000
PNMA6A,0.020463,0.033208,0.021910,0.4000
CSAG4,0.020463,0.033208,0.021910,0.4000
ZFP92,0.020463,0.033208,0.021910,0.4000
hsa-mir-767,0.020463,0.033208,0.021910,0.4000
CSAG1,0.020463,0.033208,0.021910,0.4000
CTC-233O10.1,0.020463,0.033208,0.021910,0.4000
GABRQ,0.020463,0.033208,0.021910,0.4000
hsa-mir-105-2,0.020463,0.033208,0.021910,0.4000
LGALS8,0.016405,0.030371,0.033133,0.2933
SNORA73,0.008028,0.030435,0.032654,0.2683
SNORA48,0.015768,0.032295,0.030186,0.2467
SNORD37,0.018844,0.032223,0.023733,0.5583
SNORA8,0.003259,0.023676,0.032195,0.2733
EBF2,0.032185,0.018495,0.016553,0.1267
TRPV3,0.032107,0.005299,0.025824,0.0267
PDHX,0.014365,0.032103,0.027027,0.4133
AC090625.1,0.014365,0.032103,0.027027,0.4133
APIP,0.014365,0.032103,0.027027,0.4133
SLC1A2,0.014365,0.032103,0.027027,0.4133
AC090625.5-2,0.014365,0.032103,0.027027,0.4133
EHF,0.014365,0.032103,0.027027,0.4133
AC090625.5-1,0.014365,0.032103,0.027027,0.4133
CD44,0.014365,0.032103,0.027027,0.4133
ELF5,0.014365,0.032103,0.027027,0.4133
hsa-mir-708,0.005891,0.032067,0.025532,0.0067
AP000478.6,0.005891,0.032067,0.025532,0.0067
FAM59A,0.010131,0.031989,0.018779,0.1750
AC110079.3-1,0.006438,0.031872,0.028072,0.4700
MMP27,0.010793,0.028335,0.031807,0.2067
AP003461.2-6,0.010793,0.028335,0.031807,0.2067
AP003461.2-9,0.010793,0.028335,0.031807,0.2067
AP003461.2-4,0.010793,0.028335,0.031807,0.2067
MMP3,0.010793,0.028335,0.031807,0.2067
AP003461.2-11,0.010793,0.028335,0.031807,0.2067
AP003461.2-10,0.010793,0.028335,0.031807,0.2067
AP001486.5,0.010793,0.028335,0.031807,0.2067
AP003461.2-2,0.010793,0.028335,0.031807,0.2067
MMP12,0.010793,0.028335,0.031807,0.2067
AP003461.2-1,0.010793,0.028335,0.031807,0.2067
DCUN1D5,0.010793,0.028335,0.031807,0.2067
MMP13,0.010793,0.028335,0.031807,0.2067
DYNC2H1,0.010793,0.028335,0.031807,0.2067
AP003461.2-7,0.010793,0.028335,0.031807,0.2067
MMP8,0.010793,0.028335,0.031807,0.2067
AP003461.2-5,0.010793,0.028335,0.031807,0.2067
MMP1,0.010793,0.028335,0.031807,0.2067
MMP10,0.010793,0.028335,0.031807,0.2067
AP003461.2-3,0.010793,0.028335,0.031807,0.2067
AP003461.2-8,0.010793,0.028335,0.031807,0.2067
PRRG4,0.031762,0.030624,0.006741,0.2033
ZNF626,0.020339,0.008397,0.031706,0.3083
